difficulty,image_type,image_name,ocr_text,confidence,notes
easy,sr_realesrgan,easy_021_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_022_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_023_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_024_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_025_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_026_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_027_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_028_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_029_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_030_lr_realesrgan.png,"3,0ID DXLU",0.2401,
easy,sr_realesrgan,easy_031_lr_realesrgan.png,5 [ [,0.6543,
easy,sr_realesrgan,easy_032_lr_realesrgan.png,hlddm LJI ,0.1039,
easy,sr_realesrgan,easy_033_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_034_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_035_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_036_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_037_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_038_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_039_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_040_lr_realesrgan.png,SEMENS,0.8936,
easy,sr_realesrgan,easy_041_lr_realesrgan.png,SILMLNE,0.3909,
easy,sr_realesrgan,easy_042_lr_realesrgan.png,SIEZMLLMS,0.1172,
easy,sr_realesrgan,easy_043_lr_realesrgan.png,SIEM umb,0.7445,
easy,sr_realesrgan,easy_044_lr_realesrgan.png,SIE,0.2525,
easy,sr_realesrgan,easy_045_lr_realesrgan.png,S/i /,0.3129,
easy,sr_realesrgan,easy_046_lr_realesrgan.png,S,0.2885,
easy,sr_realesrgan,easy_047_lr_realesrgan.png,"SI M"",/t",0.2873,
easy,sr_realesrgan,easy_048_lr_realesrgan.png,SIEMI NS,0.5226,
easy,sr_realesrgan,easy_049_lr_realesrgan.png,SIEMENS,0.4521,
easy,sr_realesrgan,easy_050_lr_realesrgan.png,SIEMENS,0.9647,
easy,sr_realesrgan,easy_051_lr_realesrgan.png,SICMINS,0.6734,
easy,sr_realesrgan,easy_052_lr_realesrgan.png,SICMLN,0.8158,
easy,sr_realesrgan,easy_053_lr_realesrgan.png,SIEMINA,0.5783,
easy,sr_realesrgan,easy_054_lr_realesrgan.png,SIEMCAS,0.2874,
easy,sr_realesrgan,easy_055_lr_realesrgan.png,Sll ;,0.2842,
easy,sr_realesrgan,easy_056_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_057_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_058_lr_realesrgan.png,SlI,0.5527,
easy,sr_realesrgan,easy_059_lr_realesrgan.png,SEMLMA,0.4198,
easy,sr_realesrgan,easy_060_lr_realesrgan.png,SICMIN,0.7393,
easy,sr_realesrgan,easy_061_lr_realesrgan.png,SicMINS,0.2961,
easy,sr_realesrgan,easy_062_lr_realesrgan.png,SICMENS,0.9196,
easy,sr_realesrgan,easy_063_lr_realesrgan.png,SILMEN,0.2018,
easy,sr_realesrgan,easy_064_lr_realesrgan.png,SIEMI,0.2984,
easy,sr_realesrgan,easy_065_lr_realesrgan.png,SILM LELX,0.1067,
easy,sr_realesrgan,easy_066_lr_realesrgan.png,SZU,0.178,
easy,sr_realesrgan,easy_067_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_068_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_069_lr_realesrgan.png,SIl,0.4376,
easy,sr_realesrgan,easy_070_lr_realesrgan.png,SILMI MN,0.1823,
easy,sr_realesrgan,easy_071_lr_realesrgan.png,Di,0.0798,
easy,sr_realesrgan,easy_072_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_073_lr_realesrgan.png,DMjIDE,0.1324,
easy,sr_realesrgan,easy_074_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_075_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_076_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_077_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_078_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_079_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_080_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_081_lr_realesrgan.png,Jumlolm,0.2223,
easy,sr_realesrgan,easy_082_lr_realesrgan.png,OSON,0.1364,
easy,sr_realesrgan,easy_083_lr_realesrgan.png,Cci AGbT,0.0228,
easy,sr_realesrgan,easy_084_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_085_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_086_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_087_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_088_lr_realesrgan.png,"C,T",0.0775,
easy,sr_realesrgan,easy_089_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_090_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_091_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_092_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_093_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_094_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_095_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_096_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_097_lr_realesrgan.png,W p' (,0.1457,
easy,sr_realesrgan,easy_098_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_099_lr_realesrgan.png,,0.0,No text detected
easy,sr_realesrgan,easy_100_lr_realesrgan.png,,0.0,No text detected
easy,sr_tsrn,easy_001_lr_tsrn.png,0U06029757,0.2245,
easy,sr_tsrn,easy_002_lr_tsrn.png,0U04029757,0.8153,
easy,sr_tsrn,easy_003_lr_tsrn.png,(Cammme,0.4917,
easy,sr_tsrn,easy_004_lr_tsrn.png,Moses,0.997,
easy,sr_tsrn,easy_005_lr_tsrn.png,Irpresslonlsi,0.3952,
easy,sr_tsrn,easy_006_lr_tsrn.png,1830 T 1903,0.6719,
easy,sr_tsrn,easy_007_lr_tsrn.png,"Plssarro,",0.8473,
easy,sr_tsrn,easy_008_lr_tsrn.png,Camille,0.7839,
easy,sr_tsrn,easy_009_lr_tsrn.png,10J0  |DOJ,0.201,
easy,sr_tsrn,easy_010_lr_tsrn.png,2,0.2266,
easy,sr_tsrn,easy_011_lr_tsrn.png,E=,0.0005,
easy,sr_tsrn,easy_012_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_013_lr_tsrn.png,Mango,0.71,
easy,sr_tsrn,easy_014_lr_tsrn.png,Mango,0.7807,
easy,sr_tsrn,easy_015_lr_tsrn.png,n,0.0552,
easy,sr_tsrn,easy_016_lr_tsrn.png,2,0.4878,
easy,sr_tsrn,easy_017_lr_tsrn.png,(Pcs,0.2113,
easy,sr_tsrn,easy_018_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_019_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_020_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_021_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_022_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_023_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_024_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_025_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_026_lr_tsrn.png,L7-2,0.0191,
easy,sr_tsrn,easy_027_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_028_lr_tsrn.png,Fn,0.1305,
easy,sr_tsrn,easy_029_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_030_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_031_lr_tsrn.png,FLBH,0.1182,
easy,sr_tsrn,easy_032_lr_tsrn.png,ecala,0.1152,
easy,sr_tsrn,easy_033_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_034_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_035_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_036_lr_tsrn.png,C,0.1676,
easy,sr_tsrn,easy_037_lr_tsrn.png,doco,0.4142,
easy,sr_tsrn,easy_038_lr_tsrn.png,Sen,0.363,
easy,sr_tsrn,easy_039_lr_tsrn.png,Canar,0.1605,
easy,sr_tsrn,easy_040_lr_tsrn.png,SIEMENS,0.9971,
easy,sr_tsrn,easy_041_lr_tsrn.png,SIEMENS,0.9975,
easy,sr_tsrn,easy_042_lr_tsrn.png,SIEMENS,0.9963,
easy,sr_tsrn,easy_043_lr_tsrn.png,SIEMES,0.7084,
easy,sr_tsrn,easy_044_lr_tsrn.png,slEM@NS,0.2951,
easy,sr_tsrn,easy_045_lr_tsrn.png,SIEMIFNS,0.452,
easy,sr_tsrn,easy_046_lr_tsrn.png,SLEMCNS,0.8846,
easy,sr_tsrn,easy_047_lr_tsrn.png,SIEMMENS,0.6415,
easy,sr_tsrn,easy_048_lr_tsrn.png,SIEMEAS,0.3442,
easy,sr_tsrn,easy_049_lr_tsrn.png,SIEMENS,0.9943,
easy,sr_tsrn,easy_050_lr_tsrn.png,SIEMENS,0.996,
easy,sr_tsrn,easy_051_lr_tsrn.png,SIEMENS,0.9985,
easy,sr_tsrn,easy_052_lr_tsrn.png,SIEMENS,0.9498,
easy,sr_tsrn,easy_053_lr_tsrn.png,SIEME,0.9971,
easy,sr_tsrn,easy_054_lr_tsrn.png,SIEMENS,0.9968,
easy,sr_tsrn,easy_055_lr_tsrn.png,SIEMLAS,0.1836,
easy,sr_tsrn,easy_056_lr_tsrn.png,S,0.5835,
easy,sr_tsrn,easy_057_lr_tsrn.png,SD - R,0.087,
easy,sr_tsrn,easy_058_lr_tsrn.png,SLEME,0.6917,
easy,sr_tsrn,easy_059_lr_tsrn.png,SIEMENS,0.5953,
easy,sr_tsrn,easy_060_lr_tsrn.png,SIEMENS,0.5044,
easy,sr_tsrn,easy_061_lr_tsrn.png,SIEMENS,0.994,
easy,sr_tsrn,easy_062_lr_tsrn.png,SIEMENS,0.9309,
easy,sr_tsrn,easy_063_lr_tsrn.png,SIEMENS,0.9958,
easy,sr_tsrn,easy_064_lr_tsrn.png,SIEME,0.9675,
easy,sr_tsrn,easy_065_lr_tsrn.png,SIEMENS,0.9191,
easy,sr_tsrn,easy_066_lr_tsrn.png,SLCM,0.2733,
easy,sr_tsrn,easy_067_lr_tsrn.png,S,0.8825,
easy,sr_tsrn,easy_068_lr_tsrn.png,SE,0.2963,
easy,sr_tsrn,easy_069_lr_tsrn.png,SIEIEM,0.2812,
easy,sr_tsrn,easy_070_lr_tsrn.png,SIEMEIS,0.6598,
easy,sr_tsrn,easy_071_lr_tsrn.png,Dantect,0.0995,
easy,sr_tsrn,easy_072_lr_tsrn.png,Bciluxo,0.0927,
easy,sr_tsrn,easy_073_lr_tsrn.png,Diete,0.2563,
easy,sr_tsrn,easy_074_lr_tsrn.png,Bouldr,0.4465,
easy,sr_tsrn,easy_075_lr_tsrn.png,Dileca (I(,0.0547,
easy,sr_tsrn,easy_076_lr_tsrn.png,8u,0.417,
easy,sr_tsrn,easy_077_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_078_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_079_lr_tsrn.png,Oa,0.0827,
easy,sr_tsrn,easy_080_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_081_lr_tsrn.png,Jonathan,0.9733,
easy,sr_tsrn,easy_082_lr_tsrn.png,eron,0.1366,
easy,sr_tsrn,easy_083_lr_tsrn.png,Gulore,0.9093,
easy,sr_tsrn,easy_084_lr_tsrn.png,Galore,0.9308,
easy,sr_tsrn,easy_085_lr_tsrn.png,60,0.3533,
easy,sr_tsrn,easy_086_lr_tsrn.png,Ginuo,0.5341,
easy,sr_tsrn,easy_087_lr_tsrn.png,GnT,0.1196,
easy,sr_tsrn,easy_088_lr_tsrn.png,Gularn,0.2377,
easy,sr_tsrn,easy_089_lr_tsrn.png,Ecnco,0.1838,
easy,sr_tsrn,easy_090_lr_tsrn.png,Galoru,0.6567,
easy,sr_tsrn,easy_091_lr_tsrn.png,bnlun,0.1224,
easy,sr_tsrn,easy_092_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_093_lr_tsrn.png,Gularn,0.5839,
easy,sr_tsrn,easy_094_lr_tsrn.png,Crono,0.3961,
easy,sr_tsrn,easy_095_lr_tsrn.png,Gelara,0.7057,
easy,sr_tsrn,easy_096_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_097_lr_tsrn.png,Galore,0.9713,
easy,sr_tsrn,easy_098_lr_tsrn.png,Gna,0.2293,
easy,sr_tsrn,easy_099_lr_tsrn.png,,0.0,No text detected
easy,sr_tsrn,easy_100_lr_tsrn.png,cChan,0.1045,
easy,hr,easy_001_hr.png,0u04029757,0.5881,
easy,hr,easy_002_hr.png,0U04029757,0.6486,
easy,hr,easy_003_hr.png,(Camille,0.827,
easy,hr,easy_004_hr.png,Moses,0.6618,
easy,hr,easy_005_hr.png,Impressionist,0.9911,
easy,hr,easy_006_hr.png,1830-1903,0.4987,
easy,hr,easy_007_hr.png,Pissarro;,0.7312,
easy,hr,easy_008_hr.png,Camille,1.0,
easy,hr,easy_009_hr.png,1030 = |903,0.3797,
easy,hr,easy_010_hr.png,2,0.0208,
easy,hr,easy_011_hr.png,Ps,0.0081,
easy,hr,easy_012_hr.png,Ts,0.0603,
easy,hr,easy_013_hr.png,Mango,0.9982,
easy,hr,easy_014_hr.png,Mango,0.9912,
easy,hr,easy_015_hr.png,3,0.0365,
easy,hr,easy_016_hr.png,2,0.8139,
easy,hr,easy_017_hr.png,(PCS),0.5042,
easy,hr,easy_018_hr.png,,0.0,No text detected
easy,hr,easy_019_hr.png,,0.0,No text detected
easy,hr,easy_020_hr.png,,0.0,No text detected
easy,hr,easy_021_hr.png,,0.0,
easy,hr,easy_022_hr.png,,0.0,No text detected
easy,hr,easy_023_hr.png,,0.0,No text detected
easy,hr,easy_024_hr.png,,0.0,No text detected
easy,hr,easy_025_hr.png,,0.0,No text detected
easy,hr,easy_026_hr.png,1,0.0123,
easy,hr,easy_027_hr.png,= -,0.0914,
easy,hr,easy_028_hr.png,,0.0,No text detected
easy,hr,easy_029_hr.png,,0.0,No text detected
easy,hr,easy_030_hr.png,SNACR,0.6503,
easy,hr,easy_031_hr.png,FISH,0.5968,
easy,hr,easy_032_hr.png,Mkam,0.1376,
easy,hr,easy_033_hr.png,Or,0.0399,
easy,hr,easy_034_hr.png,ON3,0.0452,
easy,hr,easy_035_hr.png,,0.0,No text detected
easy,hr,easy_036_hr.png,03,0.7449,
easy,hr,easy_037_hr.png,309,0.1089,
easy,hr,easy_038_hr.png,Sennce,0.1425,
easy,hr,easy_039_hr.png,Cetet,0.1297,
easy,hr,easy_040_hr.png,SIEMENS,0.9995,
easy,hr,easy_041_hr.png,SIEMENS,0.9879,
easy,hr,easy_042_hr.png,SIEMENS,0.9995,
easy,hr,easy_043_hr.png,SIEMENS,0.9989,
easy,hr,easy_044_hr.png,SIEMENS,0.5423,
easy,hr,easy_045_hr.png,SiMENS,0.5481,
easy,hr,easy_046_hr.png,SiMENS,0.461,
easy,hr,easy_047_hr.png,SIEMENS,0.9433,
easy,hr,easy_048_hr.png,SIEMENS,0.9982,
easy,hr,easy_049_hr.png,SIEMENS,0.9879,
easy,hr,easy_050_hr.png,SIEMENS,0.9996,
easy,hr,easy_051_hr.png,SIEMENS,0.8634,
easy,hr,easy_052_hr.png,SIEMENS,0.9983,
easy,hr,easy_053_hr.png,SIEMENS,0.9772,
easy,hr,easy_054_hr.png,SIEMENS,0.8438,
easy,hr,easy_055_hr.png,SIEMENS,0.8037,
easy,hr,easy_056_hr.png,SIE;,0.6189,
easy,hr,easy_057_hr.png,siEMeNS,0.1309,
easy,hr,easy_058_hr.png,SIEMENS,0.8311,
easy,hr,easy_059_hr.png,SIEMENS,0.9991,
easy,hr,easy_060_hr.png,SIEMENS,0.9922,
easy,hr,easy_061_hr.png,SIEMENS,0.9917,
easy,hr,easy_062_hr.png,SIEMENS,0.9993,
easy,hr,easy_063_hr.png,SIEMENS,0.9729,
easy,hr,easy_064_hr.png,SIEMENS,0.9762,
easy,hr,easy_065_hr.png,SIEMENS,0.9976,
easy,hr,easy_066_hr.png,SIL !,0.1388,
easy,hr,easy_067_hr.png,SMEMF,0.1351,
easy,hr,easy_068_hr.png,Shemens,0.2029,
easy,hr,easy_069_hr.png,SIEMENS,0.9025,
easy,hr,easy_070_hr.png,SIEMENS,0.999,
easy,hr,easy_071_hr.png,Diagnostic,0.7686,
easy,hr,easy_072_hr.png,Building,0.7017,
easy,hr,easy_073_hr.png,Diagnosuc,0.9349,
easy,hr,easy_074_hr.png,Building,0.9996,
easy,hr,easy_075_hr.png,Diagnostc,0.8813,
easy,hr,easy_076_hr.png,Building,0.5181,
easy,hr,easy_077_hr.png,Diagnosuc,0.5129,
easy,hr,easy_078_hr.png,Building,0.801,
easy,hr,easy_079_hr.png,Diagnose,0.3376,
easy,hr,easy_080_hr.png,Building,0.9138,
easy,hr,easy_081_hr.png,Jonathan,0.8542,
easy,hr,easy_082_hr.png,Groum,0.7576,
easy,hr,easy_083_hr.png,Galore,0.9983,
easy,hr,easy_084_hr.png,Galore,0.6345,
easy,hr,easy_085_hr.png,Gron,0.256,
easy,hr,easy_086_hr.png,Grcup,0.6557,
easy,hr,easy_087_hr.png,Gr,0.1804,
easy,hr,easy_088_hr.png,Galore,0.9131,
easy,hr,easy_089_hr.png,Group,0.7642,
easy,hr,easy_090_hr.png,Galore,0.6602,
easy,hr,easy_091_hr.png,Galom,0.182,
easy,hr,easy_092_hr.png,Gi- ~UF,0.1393,
easy,hr,easy_093_hr.png,Galore,0.8859,
easy,hr,easy_094_hr.png,Group,0.9862,
easy,hr,easy_095_hr.png,Galore,0.9954,
easy,hr,easy_096_hr.png,Graup,0.4659,
easy,hr,easy_097_hr.png,Galore,0.9981,
easy,hr,easy_098_hr.png,Ch--,0.2204,
easy,hr,easy_099_hr.png,0,0.0369,
easy,hr,easy_100_hr.png,Char,0.9102,
medium,bicubic,medium_001_lr_bicubic.png,QuicY,0.5437,
medium,bicubic,medium_002_lr_bicubic.png,nun,0.149,
medium,bicubic,medium_003_lr_bicubic.png,Hann,0.0007,
medium,bicubic,medium_004_lr_bicubic.png,Ii _am: 1| Q0,0.0084,
medium,bicubic,medium_005_lr_bicubic.png,Sat,0.1388,
medium,bicubic,medium_006_lr_bicubic.png,Sun,0.6833,
medium,bicubic,medium_007_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_008_lr_bicubic.png,CALIFORIIA,0.2653,
