difficulty,image_type,image_name,ocr_text,confidence,notes
medium,sr_realesrgan,medium_043_lr_sr.png,uhe,0.4005,
medium,sr_realesrgan,medium_044_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_045_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_046_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_047_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_048_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_049_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_050_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_051_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_052_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_053_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_054_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_055_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_056_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_057_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_058_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_059_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_060_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_061_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_062_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_063_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_064_lr_sr.png,O4,0.3947,
medium,sr_realesrgan,medium_065_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_066_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_067_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_068_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_069_lr_sr.png,"WV*""[u7%",0.0134,
medium,sr_realesrgan,medium_070_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_071_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_072_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_073_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_074_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_075_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_076_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_077_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_078_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_079_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_080_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_081_lr_sr.png,bhe,0.4837,
medium,sr_realesrgan,medium_082_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_083_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_084_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_085_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_086_lr_sr.png,Fd,0.1108,
medium,sr_realesrgan,medium_087_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_088_lr_sr.png,nd,0.8648,
medium,sr_realesrgan,medium_089_lr_sr.png,Cooy,0.1163,
medium,sr_realesrgan,medium_090_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_091_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_092_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_093_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_094_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_095_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_096_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_097_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_098_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_099_lr_sr.png,,0,No text detected
medium,sr_realesrgan,medium_100_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_001_lr_sr.png,Yu;,0.0074,
hard,sr_realesrgan,hard_002_lr_sr.png,E E €,0.1283,
hard,sr_realesrgan,hard_003_lr_sr.png,HirinG,0.1666,
hard,sr_realesrgan,hard_004_lr_sr.png,Sc0 C Se,0.0188,
hard,sr_realesrgan,hard_005_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_006_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_007_lr_sr.png,1*00 0M - 11500,0.1711,
hard,sr_realesrgan,hard_008_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_009_lr_sr.png,Ia,0.3057,
hard,sr_realesrgan,hard_010_lr_sr.png,"1.00 411,00",0.2441,
hard,sr_realesrgan,hard_011_lr_sr.png,3i,0.0062,
hard,sr_realesrgan,hard_012_lr_sr.png,1 00 @r L,0.3727,
hard,sr_realesrgan,hard_013_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_014_lr_sr.png,1C0 1t0,0.1032,
hard,sr_realesrgan,hard_015_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_016_lr_sr.png,No,0.3551,
hard,sr_realesrgan,hard_017_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_018_lr_sr.png,Sollci 7,0.4022,
hard,sr_realesrgan,hard_019_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_020_lr_sr.png,k UIC,0.8482,
hard,sr_realesrgan,hard_021_lr_sr.png,U 6 3,0.3315,
hard,sr_realesrgan,hard_022_lr_sr.png,Ho,0.2162,
hard,sr_realesrgan,hard_023_lr_sr.png,Jmci Ca,0.217,
hard,sr_realesrgan,hard_024_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_025_lr_sr.png,F,0.0046,
hard,sr_realesrgan,hard_026_lr_sr.png,8t0,0.273,
hard,sr_realesrgan,hard_027_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_028_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_029_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_030_lr_sr.png, Iu,0.0868,
hard,sr_realesrgan,hard_031_lr_sr.png,#QuxkMusa Col,0.1627,
hard,sr_realesrgan,hard_032_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_033_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_034_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_035_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_036_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_037_lr_sr.png,9,0.8252,
hard,sr_realesrgan,hard_038_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_039_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_040_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_041_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_042_lr_sr.png,J0,0.0987,
hard,sr_realesrgan,hard_043_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_044_lr_sr.png,Snn,0.0091,
hard,sr_realesrgan,hard_045_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_046_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_047_lr_sr.png,3,0.0107,
hard,sr_realesrgan,hard_048_lr_sr.png,,0.0,
hard,sr_realesrgan,hard_049_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_050_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_051_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_052_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_053_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_054_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_055_lr_sr.png,0,0.2072,
hard,sr_realesrgan,hard_056_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_057_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_058_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_059_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_060_lr_sr.png,I,0.1471,
hard,sr_realesrgan,hard_061_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_062_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_063_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_064_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_065_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_066_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_067_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_068_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_069_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_070_lr_sr.png,0,0.3345,
hard,sr_realesrgan,hard_071_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_072_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_073_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_074_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_075_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_076_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_077_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_078_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_079_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_080_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_081_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_082_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_083_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_084_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_085_lr_sr.png,e,0.0502,
hard,sr_realesrgan,hard_086_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_087_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_088_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_089_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_090_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_091_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_092_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_093_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_094_lr_sr.png,0,0.7079,
hard,sr_realesrgan,hard_095_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_096_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_097_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_098_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_099_lr_sr.png,,0,No text detected
hard,sr_realesrgan,hard_100_lr_sr.png,,0,No text detected
